date,time_utc,currency,event_name,impact_level,actual_value,forecast_value,previous_value
"Jun 30, 2024",All Day,EUR,French Parliamentary Elections,High,,,
"Jun 30, 2024",All Day,EUR,German Prelim CPI m/m,High,0.1%,0.2%,0.1%
"Jul 1, 2024",12:00pm,EUR,ECB President Lagarde Speaks,Medium,,,
"Jul 2, 2024",2:00am,EUR,Core CPI Flash Estimate y/y,High,2.9%,2.8%,2.9%
"Jul 2, 2024",2:00am,EUR,CPI Flash Estimate y/y,High,2.5%,2.5%,2.6%
"Jul 2, 2024",6:30am,EUR,ECB President Lagarde Speaks,Medium,,,
"Jul 3, 2024",7:15am,EUR,ECB President Lagarde Speaks,Medium,,,
"Jul 5, 2024",10:15am,EUR,ECB President Lagarde Speaks,Medium,,,
"Jul 7, 2024",All Day,EUR,French Parliamentary Elections,High,,,
"Jul 18, 2024",5:15am,EUR,Main Refinancing Rate,High,4.25%,4.25%,4.25%
"Jul 18, 2024",5:15am,EUR,Monetary Policy Statement,High,,,
"Jul 18, 2024",5:45am,EUR,ECB Press Conference,High,,,
"Jul 24, 2024",12:15am,EUR,French Flash Manufacturing PMI,High,44.1,45.8,45.4
"Jul 24, 2024",12:15am,EUR,French Flash Services PMI,High,50.7,49.7,49.6
"Jul 24, 2024",12:30am,EUR,German Flash Manufacturing PMI,High,42.6,44.1,43.5
"Jul 24, 2024",12:30am,EUR,German Flash Services PMI,High,52.0,53.2,53.1
"Jul 24, 2024",1:00am,EUR,Flash Manufacturing PMI,Medium,45.6,46.0,45.8
"Jul 24, 2024",1:00am,EUR,Flash Services PMI,Medium,51.9,52.9,52.8
"Jul 25, 2024",1:00am,EUR,German ifo Business Climate,Medium,87.0,88.9,88.6
"Jul 25, 2024",8:00am,EUR,ECB President Lagarde Speaks,Medium,,,
"Jul 29, 2024",All Day,EUR,German Prelim CPI m/m,High,0.3%,0.3%,0.1%
"Jul 30, 2024",12:00am,EUR,Spanish Flash CPI y/y,Medium,2.8%,3.0%,3.4%
"Jul 31, 2024",2:00am,EUR,Core CPI Flash Estimate y/y,High,2.9%,2.8%,2.9%
"Jul 31, 2024",2:00am,EUR,CPI Flash Estimate y/y,High,2.6%,2.5%,2.5%
"Aug 22, 2024",12:15am,EUR,French Flash Manufacturing PMI,High,42.1,44.4,44.0
"Aug 22, 2024",12:15am,EUR,French Flash Services PMI,High,55.0,50.2,50.1
"Aug 22, 2024",12:30am,EUR,German Flash Manufacturing PMI,High,42.1,43.4,43.2
"Aug 22, 2024",12:30am,EUR,German Flash Services PMI,High,51.4,52.3,52.5
"Aug 22, 2024",1:00am,EUR,Flash Manufacturing PMI,Medium,45.6,45.7,45.8
"Aug 22, 2024",1:00am,EUR,Flash Services PMI,Medium,53.3,51.7,51.9
"Aug 26, 2024",1:00am,EUR,German ifo Business Climate,Medium,86.6,86.0,87.0
"Aug 28, 2024",All Day,EUR,German Prelim CPI m/m,High,-0.1%,0.0%,0.3%
"Aug 29, 2024",12:00am,EUR,Spanish Flash CPI y/y,Medium,2.2%,2.4%,2.8%
"Aug 30, 2024",2:00am,EUR,CPI Flash Estimate y/y,High,2.2%,2.2%,2.6%
"Aug 30, 2024",2:00am,EUR,Core CPI Flash Estimate y/y,Medium,2.8%,2.8%,2.9%
"Sep 12, 2024",5:15am,EUR,Main Refinancing Rate,High,3.65%,3.65%,4.25%
"Sep 12, 2024",5:15am,EUR,Monetary Policy Statement,High,,,
"Sep 12, 2024",5:45am,EUR,ECB Press Conference,High,,,
"Sep 17, 2024",2:00am,EUR,German ZEW Economic Sentiment,Medium,3.6,17.1,19.2
"Sep 20, 2024",8:00am,EUR,ECB President Lagarde Speaks,Medium,,,
"Sep 23, 2024",12:15am,EUR,French Flash Manufacturing PMI,High,44.0,44.3,43.9
"Sep 23, 2024",12:15am,EUR,French Flash Services PMI,High,48.3,53.0,55.0
"Sep 23, 2024",12:30am,EUR,German Flash Manufacturing PMI,High,40.3,42.4,42.4
"Sep 23, 2024",12:30am,EUR,German Flash Services PMI,High,50.6,51.1,51.2
"Sep 23, 2024",1:00am,EUR,Flash Manufacturing PMI,Medium,44.8,45.7,45.8
"Sep 23, 2024",1:00am,EUR,Flash Services PMI,Medium,50.5,52.3,52.9
"Sep 24, 2024",1:00am,EUR,German ifo Business Climate,Medium,85.4,86.1,86.6
"Sep 26, 2024",6:30am,EUR,ECB President Lagarde Speaks,Medium,,,
"Sep 27, 2024",12:00am,EUR,Spanish Flash CPI y/y,Medium,1.5%,1.9%,2.3%
"Sep 29, 2024",All Day,EUR,German Prelim CPI m/m,High,0.0%,0.1%,-0.1%
"Sep 30, 2024",6:00am,EUR,ECB President Lagarde Speaks,Medium,,,
"Oct 1, 2024",2:00am,EUR,Core CPI Flash Estimate y/y,High,2.7%,2.7%,2.8%
"Oct 1, 2024",2:00am,EUR,CPI Flash Estimate y/y,High,1.8%,1.8%,2.2%
"Oct 15, 2024",2:00am,EUR,German ZEW Economic Sentiment,Medium,13.1,10.2,3.6
"Oct 16, 2024",11:40am,EUR,ECB President Lagarde Speaks,Medium,,,
"Oct 17, 2024",5:15am,EUR,Main Refinancing Rate,High,3.40%,3.40%,3.65%
"Oct 17, 2024",5:15am,EUR,Monetary Policy Statement,High,,,
"Oct 17, 2024",5:45am,EUR,ECB Press Conference,High,,,
"Oct 22, 2024",7:00am,EUR,ECB President Lagarde Speaks,Medium,,,
"Oct 22, 2024",12:15pm,EUR,ECB President Lagarde Speaks,Medium,,,
"Oct 23, 2024",7:00am,EUR,ECB President Lagarde Speaks,Medium,,,
"Oct 24, 2024",12:15am,EUR,French Flash Manufacturing PMI,High,44.5,44.9,44.6
"Oct 24, 2024",12:15am,EUR,French Flash Services PMI,High,48.3,49.8,49.6
"Oct 24, 2024",12:30am,EUR,German Flash Manufacturing PMI,High,42.6,40.7,40.6
"Oct 24, 2024",12:30am,EUR,German Flash Services PMI,High,51.4,50.6,50.6
"Oct 24, 2024",1:00am,EUR,Flash Manufacturing PMI,Medium,45.9,45.1,45.0
"Oct 24, 2024",1:00am,EUR,Flash Services PMI,Medium,51.2,51.5,51.4
"Oct 25, 2024",1:00am,EUR,German ifo Business Climate,Medium,86.5,85.6,85.4
"Oct 29, 2024",All Day,EUR,German Prelim CPI m/m,High,0.4%,0.2%,0.0%
"Oct 30, 2024",1:00am,EUR,Spanish Flash CPI y/y,Medium,1.8%,1.7%,1.5%
"Oct 31, 2024",3:00am,EUR,Core CPI Flash Estimate y/y,Medium,2.7%,2.6%,2.7%
"Oct 31, 2024",3:00am,EUR,CPI Flash Estimate y/y,Medium,2.0%,1.9%,1.7%
"Nov 5, 2024",7:10am,EUR,ECB President Lagarde Speaks,Medium,,,
"Nov 6, 2024",6:00am,EUR,ECB President Lagarde Speaks,Medium,,,
"Nov 9, 2024",7:35am,EUR,ECB President Lagarde Speaks,Medium,,,
"Nov 12, 2024",2:00am,EUR,German ZEW Economic Sentiment,Medium,7.4,13.2,13.1
"Nov 14, 2024",11:00am,EUR,ECB President Lagarde Speaks,Medium,,,
"Nov 18, 2024",10:30am,EUR,ECB President Lagarde Speaks,Medium,,,
"Nov 20, 2024",1:00am,EUR,ECB Financial Stability Review,Medium,,,
"Nov 20, 2024",5:00am,EUR,ECB President Lagarde Speaks,Medium,,,
"Nov 22, 2024",12:15am,EUR,French Flash Manufacturing PMI,High,43.2,44.6,44.5
"Nov 22, 2024",12:15am,EUR,French Flash Services PMI,High,45.7,49.1,49.2
"Nov 22, 2024",12:30am,EUR,German Flash Manufacturing PMI,High,43.2,43.1,43.0
"Nov 22, 2024",12:30am,EUR,German Flash Services PMI,High,49.4,51.6,51.6
"Nov 22, 2024",12:30am,EUR,ECB President Lagarde Speaks,Medium,,,
"Nov 22, 2024",1:00am,EUR,Flash Manufacturing PMI,Medium,45.2,46.0,46.0
"Nov 22, 2024",1:00am,EUR,Flash Services PMI,Medium,49.2,51.6,51.6
"Nov 25, 2024",1:00am,EUR,German ifo Business Climate,Medium,85.7,86.1,86.5
"Nov 27, 2024",All Day,EUR,German Prelim CPI m/m,High,-0.2%,-0.2%,0.4%
"Nov 28, 2024",12:00am,EUR,Spanish Flash CPI y/y,Medium,2.4%,2.3%,1.8%
"Nov 29, 2024",2:00am,EUR,Core CPI Flash Estimate y/y,Medium,2.7%,2.8%,2.7%
"Nov 29, 2024",2:00am,EUR,CPI Flash Estimate y/y,Medium,2.3%,2.3%,2.0%
"Dec 4, 2024",5:30am,EUR,ECB President Lagarde Speaks,Medium,,,
"Dec 12, 2024",5:15am,EUR,Main Refinancing Rate,High,3.15%,3.15%,3.40%
"Dec 12, 2024",5:15am,EUR,Monetary Policy Statement,High,,,
"Dec 12, 2024",5:45am,EUR,ECB Press Conference,High,,,
"Dec 16, 2024",12:15am,EUR,French Flash Manufacturing PMI,High,41.9,43.2,43.1
"Dec 16, 2024",12:15am,EUR,French Flash Services PMI,High,48.2,46.9,46.9
"Dec 16, 2024",12:15am,EUR,ECB President Lagarde Speaks,Medium,,,
"Dec 16, 2024",12:30am,EUR,German Flash Manufacturing PMI,High,42.5,43.1,43.0
"Dec 16, 2024",12:30am,EUR,German Flash Services PMI,High,51.0,49.5,49.3
"Dec 16, 2024",12:35am,EUR,ECB President Lagarde Speaks,Medium,,,
"Dec 16, 2024",1:00am,EUR,Flash Manufacturing PMI,Medium,45.2,45.3,45.2
"Dec 16, 2024",1:00am,EUR,Flash Services PMI,Medium,51.4,49.5,49.5
"Dec 17, 2024",1:00am,EUR,German ifo Business Climate,Medium,84.7,85.5,85.6
"Dec 17, 2024",2:00am,EUR,German ZEW Economic Sentiment,Medium,15.7,6.8,7.4
"Dec 30, 2024",12:00am,EUR,Spanish Flash CPI y/y,Medium,2.8%,2.6%,2.4%
"Jan 5, 2025",All Day,EUR,German Prelim CPI m/m,High,0.4%,0.3%,-0.2%
"Jan 7, 2025",2:00am,EUR,Core CPI Flash Estimate y/y,Medium,2.7%,2.7%,2.7%
"Jan 7, 2025",2:00am,EUR,CPI Flash Estimate y/y,Medium,2.4%,2.4%,2.2%
"Jan 21, 2025",2:00am,EUR,German ZEW Economic Sentiment,Medium,10.3,15.2,15.7
"Jan 22, 2025",7:15am,EUR,ECB President Lagarde Speaks,Medium,,,
"Jan 24, 2025",12:15am,EUR,French Flash Manufacturing PMI,High,45.3,42.4,41.9
"Jan 24, 2025",12:15am,EUR,French Flash Services PMI,High,48.9,49.3,49.3
"Jan 24, 2025",12:30am,EUR,German Flash Manufacturing PMI,High,44.1,42.7,42.5
"Jan 24, 2025",12:30am,EUR,German Flash Services PMI,High,52.5,51.1,51.2
"Jan 24, 2025",1:00am,EUR,Flash Manufacturing PMI,Medium,46.1,45.6,45.1
"Jan 24, 2025",1:00am,EUR,Flash Services PMI,Medium,51.4,51.4,51.6
"Jan 24, 2025",2:00am,EUR,ECB President Lagarde Speaks,Medium,,,
"Jan 27, 2025",12:10am,EUR,ECB President Lagarde Speaks,Medium,,,
"Jan 27, 2025",1:00am,EUR,German ifo Business Climate,Medium,85.1,84.9,84.7
"Jan 30, 2025",12:00am,EUR,Spanish Flash CPI y/y,Medium,3.0%,2.9%,2.8%
"Jan 30, 2025",5:15am,EUR,Main Refinancing Rate,High,2.90%,2.90%,3.15%
"Jan 30, 2025",5:15am,EUR,Monetary Policy Statement,High,,,
"Jan 30, 2025",5:45am,EUR,ECB Press Conference,High,,,
"Jan 30, 2025",All Day,EUR,German Prelim CPI m/m,High,-0.2%,0.1%,0.5%
"Feb 3, 2025",2:00am,EUR,Core CPI Flash Estimate y/y,Medium,2.7%,2.6%,2.7%
"Feb 3, 2025",2:00am,EUR,CPI Flash Estimate y/y,Medium,2.5%,2.4%,2.4%
"Feb 18, 2025",2:00am,EUR,German ZEW Economic Sentiment,Medium,26.0,19.9,10.3
"Feb 21, 2025",12:15am,EUR,French Flash Manufacturing PMI,High,45.5,45.3,45.0
"Feb 21, 2025",12:15am,EUR,French Flash Services PMI,High,44.5,48.8,48.2
"Feb 21, 2025",12:30am,EUR,German Flash Manufacturing PMI,High,46.1,45.4,45.0
"Feb 21, 2025",12:30am,EUR,German Flash Services PMI,High,52.2,52.4,52.5
"Feb 21, 2025",1:00am,EUR,Flash Manufacturing PMI,Medium,47.3,46.9,46.6
"Feb 21, 2025",1:00am,EUR,Flash Services PMI,Medium,50.7,51.5,51.3
"Feb 10, 2025",8:15am,EUR,ECB President Lagarde Speaks,Medium,,,
"Feb 12, 2025",All Day,EUR,Greek Presidential Elections,High,,,
"Feb 23, 2025",All Day,EUR,German Federal Elections,High,,,
"Feb 24, 2025",1:00am,EUR,German ifo Business Climate,Medium,85.2,85.9,85.2
"Feb 27, 2025",12:00am,EUR,Spanish Flash CPI y/y,Medium,3.0%,3.0%,2.9%
"Feb 27, 2025",All Day,EUR,German Prelim CPI m/m,High,0.4%,0.4%,-0.2%
"Mar 3, 2025",2:00am,EUR,Core CPI Flash Estimate y/y,Medium,2.6%,2.5%,2.7%
"Mar 3, 2025",2:00am,EUR,CPI Flash Estimate y/y,Medium,2.4%,2.3%,2.5%
"Mar 6, 2025",All Day,EUR,Euro Summit,High,,,
"Mar 6, 2025",5:15am,EUR,Main Refinancing Rate,High,2.65%,2.65%,2.90%
"Mar 6, 2025",5:15am,EUR,Monetary Policy Statement,High,,,
"Mar 6, 2025",5:45am,EUR,ECB Press Conference,High,,,
"Mar 7, 2025",1:30am,EUR,ECB President Lagarde Speaks,Medium,,,
"Mar 12, 2025",1:45am,EUR,ECB President Lagarde Speaks,Medium,,,
"Mar 18, 2025",3:00am,EUR,German ZEW Economic Sentiment,Medium,51.6,48.1,26.0
"Mar 20, 2025",1:00am,EUR,ECB President Lagarde Speaks,Medium,,,
"Mar 24, 2025",1:15am,EUR,French Flash Manufacturing PMI,High,48.9,46.2,45.8
"Mar 24, 2025",1:15am,EUR,French Flash Services PMI,High,46.6,46.3,45.3
"Mar 24, 2025",1:30am,EUR,German Flash Manufacturing PMI,High,48.3,47.1,46.5
"Mar 24, 2025",1:30am,EUR,German Flash Services PMI,High,50.2,52.3,51.1
"Mar 24, 2025",2:00am,EUR,Flash Manufacturing PMI,Medium,48.7,48.3,47.6
"Mar 24, 2025",2:00am,EUR,Flash Services PMI,Medium,50.4,51.2,50.6
"Mar 25, 2025",2:00am,EUR,German ifo Business Climate,Medium,86.7,86.8,85.3
"Mar 28, 2025",1:00am,EUR,Spanish Flash CPI y/y,Medium,2.3%,2.6%,3.0%
"Mar 30, 2025",All Day,EUR,German Prelim CPI m/m,High,0.3%,0.3%,0.4%
"Apr 1, 2025",2:00am,EUR,Core CPI Flash Estimate y/y,Medium,2.4%,2.5%,2.6%
"Apr 1, 2025",2:00am,EUR,CPI Flash Estimate y/y,Medium,2.2%,2.2%,2.3%
"Apr 1, 2025",5:30am,EUR,ECB President Lagarde Speaks,Medium,,,
"Apr 15, 2025",2:00am,EUR,German ZEW Economic Sentiment,Medium,-14.0,10.6,51.6
"Apr 17, 2025",5:15am,EUR,Main Refinancing Rate,High,2.40%,2.40%,2.65%
"Apr 17, 2025",5:15am,EUR,Monetary Policy Statement,High,,,
"Apr 17, 2025",5:45am,EUR,ECB Press Conference,High,,,
"Apr 22, 2025",7:00am,EUR,ECB President Lagarde Speaks,Medium,,,
"Apr 23, 2025",12:15am,EUR,French Flash Manufacturing PMI,High,48.2,47.9,48.5
"Apr 23, 2025",12:15am,EUR,French Flash Services PMI,High,46.8,47.7,47.9
"Apr 23, 2025",12:30am,EUR,German Flash Manufacturing PMI,High,48.0,47.5,48.3
"Apr 23, 2025",12:30am,EUR,German Flash Services PMI,High,48.8,50.3,50.9
"Apr 23, 2025",1:00am,EUR,Flash Manufacturing PMI,Medium,48.7,47.4,48.6
"Apr 23, 2025",1:00am,EUR,Flash Services PMI,Medium,49.7,50.4,51.0
"Apr 24, 2025",1:00am,EUR,German ifo Business Climate,Medium,86.9,85.1,86.7
"Apr 29, 2025",12:00am,EUR,Spanish Flash CPI y/y,Medium,2.2%,2.0%,2.3%
"Apr 29, 2025",All Day,EUR,German Prelim CPI m/m,High,0.4%,0.3%,0.3%
"May 2, 2025",2:00am,EUR,Core CPI Flash Estimate y/y,Medium,2.7%,2.5%,2.4%
"May 2, 2025",2:00am,EUR,CPI Flash Estimate y/y,Medium,2.2%,2.1%,2.2%
"May 13, 2025",2:00am,EUR,German ZEW Economic Sentiment,Medium,25.2,10.7,-14.0
"May 21, 2025",1:00am,EUR,ECB Financial Stability Review,Medium,,,
"May 22, 2025",12:15am,EUR,French Flash Manufacturing PMI,High,49.5,48.9,48.7
"May 22, 2025",12:15am,EUR,French Flash Services PMI,High,47.4,47.7,47.3
"May 22, 2025",12:30am,EUR,German Flash Manufacturing PMI,High,48.8,48.8,48.4
"May 22, 2025",12:30am,EUR,German Flash Services PMI,High,47.2,49.6,49.0
"May 22, 2025",1:00am,EUR,Flash Manufacturing PMI,Medium,49.4,49.2,49.0
"May 22, 2025",1:00am,EUR,Flash Services PMI,Medium,48.9,50.4,50.1
"May 22, 2025",1:00am,EUR,German ifo Business Climate,Medium,87.5,87.4,86.9
"May 26, 2025",6:20am,EUR,ECB President Lagarde Speaks,Medium,,,
"May 29, 2025",All Day,EUR,German Prelim CPI m/m,High,0.1%,0.1%,0.4%
"May 30, 2025",12:00am,EUR,Spanish Flash CPI y/y,Medium,1.9%,2.1%,2.2%
"Jun 3, 2025",2:00am,EUR,Core CPI Flash Estimate y/y,Medium,2.3%,2.4%,2.7%
"Jun 3, 2025",2:00am,EUR,CPI Flash Estimate y/y,Medium,1.9%,2.0%,2.2%
"Jun 5, 2025",5:15am,EUR,Main Refinancing Rate,High,2.15%,2.15%,2.40%
"Jun 5, 2025",5:15am,EUR,Monetary Policy Statement,High,,,
"Jun 5, 2025",5:45am,EUR,ECB Press Conference,High,,,
"Jun 7, 2025",12:30am,EUR,ECB President Lagarde Speaks,Medium,,,
"Jun 17, 2025",2:00am,EUR,German ZEW Economic Sentiment,Medium,47.5,34.8,25.2
"Jun 23, 2025",12:15am,EUR,French Flash Manufacturing PMI,High,47.8,49.8,49.8
"Jun 23, 2025",12:15am,EUR,French Flash Services PMI,High,48.7,49.2,48.9
"Jun 23, 2025",12:30am,EUR,German Flash Manufacturing PMI,High,49.0,48.9,48.3
"Jun 23, 2025",12:30am,EUR,German Flash Services PMI,High,49.4,47.8,47.1
"Jun 23, 2025",1:00am,EUR,Flash Manufacturing PMI,Medium,49.4,49.6,49.4
"Jun 23, 2025",1:00am,EUR,Flash Services PMI,Medium,50.0,50.0,49.7
"Jun 23, 2025",6:00am,EUR,ECB President Lagarde Speaks,Medium,,,
"Jun 24, 2025",1:00am,EUR,German ifo Business Climate,Medium,88.4,88.1,87.5
"Jun 24, 2025",6:00am,EUR,ECB President Lagarde Speaks,Medium,,,
"Jun 26, 2025",11:30am,EUR,ECB President Lagarde Speaks,Medium,,,
"Jun 27, 2025",12:00am,EUR,Spanish Flash CPI y/y,Medium,2.2%,2.0%,2.0%
"Jun 29, 2025",All Day,EUR,German Prelim CPI m/m,Medium,0.0%,0.2%,0.1%
"Jun 30, 2025",12:00pm,EUR,ECB President Lagarde Speaks,Medium,,,
"Jul 1, 2025",2:00am,EUR,Core CPI Flash Estimate y/y,Medium,2.3%,2.3%,2.3%
"Jul 1, 2025",2:00am,EUR,CPI Flash Estimate y/y,Medium,2.0%,2.0%,1.9%
"Jul 1, 2025",6:30am,EUR,ECB President Lagarde Speaks,Medium,,,
"Jul 2, 2025",7:15am,EUR,ECB President Lagarde Speaks,Medium,,,
"Jul 4, 2025",11:00am,EUR,ECB President Lagarde Speaks,Medium,,,
"Jul 15, 2025",2:00am,EUR,German ZEW Economic Sentiment,Medium,52.7,50.8,47.5
"Jul 24, 2025",12:15am,EUR,French Flash Manufacturing PMI,High,48.4,48.5,48.1
"Jul 24, 2025",12:15am,EUR,French Flash Services PMI,High,49.7,49.7,49.6
"Jul 24, 2025",12:30am,EUR,German Flash Manufacturing PMI,High,49.2,49.4,49.0
"Jul 24, 2025",12:30am,EUR,German Flash Services PMI,High,50.1,50.0,49.7
"Jul 24, 2025",1:00am,EUR,Flash Manufacturing PMI,Medium,49.8,49.7,49.5
"Jul 24, 2025",1:00am,EUR,Flash Services PMI,Medium,51.2,50.6,50.5
"Jul 24, 2025",5:15am,EUR,Main Refinancing Rate,High,2.15%,2.15%,2.15%
"Jul 24, 2025",5:15am,EUR,Monetary Policy Statement,High,,,
"Jul 24, 2025",5:45am,EUR,ECB Press Conference,High,,,
"Jul 25, 2025",1:00am,EUR,German ifo Business Climate,Medium,88.6,89.1,88.4
"Jul 30, 2025",12:00am,EUR,Spanish Flash CPI y/y,Medium,2.7%,2.3%,2.3%
"Jul 30, 2025",1:00am,EUR,German Prelim GDP q/q,High,-0.1%,-0.1%,0.4%
"Jul 30, 2025",All Day,EUR,German Prelim CPI m/m,Medium,0.3%,0.2%,0.0%
"Aug 1, 2025",2:00am,EUR,Core CPI Flash Estimate y/y,Medium,2.3%,2.3%,2.3%
"Aug 1, 2025",2:00am,EUR,CPI Flash Estimate y/y,Medium,2.0%,1.9%,2.0%
"Aug 12, 2025",2:00am,EUR,German ZEW Economic Sentiment,Medium,34.7,39.5,52.7
"Aug 20, 2025",12:10am,EUR,ECB President Lagarde Speaks,Medium,,,
"Aug 21, 2025",12:15am,EUR,French Flash Manufacturing PMI,Medium,49.9,48.2,48.2
"Aug 21, 2025",12:15am,EUR,French Flash Services PMI,Medium,49.7,48.5,48.5
"Aug 21, 2025",12:30am,EUR,German Flash Manufacturing PMI,High,49.9,48.8,49.1
"Aug 21, 2025",12:30am,EUR,German Flash Services PMI,High,50.1,50.4,50.6
"Aug 21, 2025",1:00am,EUR,Flash Manufacturing PMI,Medium,50.5,49.5,49.8
"Aug 21, 2025",1:00am,EUR,Flash Services PMI,Medium,50.7,50.8,51.0
"Aug 23, 2025",9:25am,EUR,ECB President Lagarde Speaks,High,,,
"Aug 25, 2025",1:00am,EUR,German ifo Business Climate,Medium,89.0,88.7,88.6
"Aug 28, 2025",All Day,EUR,German Prelim CPI m/m,Medium,0.1%,0.0%,0.3%
"Aug 29, 2025",12:00am,EUR,Spanish Flash CPI y/y,Medium,2.7%,2.8%,2.7%
"Sep 2, 2025",2:00am,EUR,Core CPI Flash Estimate y/y,Medium,2.3%,2.2%,2.3%
"Sep 2, 2025",2:00am,EUR,CPI Flash Estimate y/y,Medium,2.1%,2.1%,2.0%
"Sep 3, 2025",12:30am,EUR,ECB President Lagarde Speaks,Medium,,,
"Sep 11, 2025",5:15am,EUR,Main Refinancing Rate,High,2.15%,2.15%,2.15%
"Sep 11, 2025",5:15am,EUR,Monetary Policy Statement,High,,,
"Sep 11, 2025",5:45am,EUR,ECB Press Conference,High,,,
"Sep 15, 2025",11:30am,EUR,ECB President Lagarde Speaks,Medium,,,
"Sep 16, 2025",2:00am,EUR,German ZEW Economic Sentiment,Medium,37.3,25.3,34.7
"Sep 17, 2025",12:30am,EUR,ECB President Lagarde Speaks,Medium,,,
"Sep 23, 2025",12:15am,EUR,French Flash Manufacturing PMI,Medium,48.1,50.2,50.4
"Sep 23, 2025",12:15am,EUR,French Flash Services PMI,Medium,48.9,49.7,49.8
"Sep 23, 2025",12:30am,EUR,German Flash Manufacturing PMI,High,48.5,50.0,48.8
"Sep 23, 2025",12:30am,EUR,German Flash Services PMI,High,52.5,49.5,49.3
"Sep 23, 2025",1:00am,EUR,Flash Manufacturing PMI,Medium,49.5,50.7,50.7
"Sep 23, 2025",1:00am,EUR,Flash Services PMI,Medium,51.4,50.6,50.5
"Sep 24, 2025",1:00am,EUR,German ifo Business Climate,Medium,87.7,89.3,88.9
"Sep 29, 2025",12:00am,EUR,Spanish Flash CPI y/y,Medium,2.9%,3.1%,2.7%
"Sep 29, 2025",All Day,EUR,German Prelim CPI m/m,Medium,0.2%,0.2%,0.1%
"Sep 30, 2025",5:50am,EUR,ECB President Lagarde Speaks,Medium,,,
"Oct 1, 2025",2:00am,EUR,Core CPI Flash Estimate y/y,Medium,2.3%,2.3%,2.3%
"Oct 1, 2025",2:00am,EUR,CPI Flash Estimate y/y,Medium,2.2%,2.2%,2.0%
"Oct 3, 2025",2:40am,EUR,ECB President Lagarde Speaks,Medium,,,
"Oct 6, 2025",10:00am,EUR,ECB President Lagarde Speaks,High,,,
"Oct 7, 2025",9:10am,EUR,ECB President Lagarde Speaks,Medium,,,
"Oct 14, 2025",2:00am,EUR,German ZEW Economic Sentiment,Medium,39.3,41.2,37.3
"Oct 16, 2025",9:00am,EUR,ECB President Lagarde Speaks,Medium,,,
"Oct 18, 2025",6:00am,EUR,ECB President Lagarde Speaks,Medium,,,
"Oct 21, 2025",4:00am,EUR,ECB President Lagarde Speaks,Medium,,,
"Oct 22, 2025",5:25am,EUR,ECB President Lagarde Speaks,Medium,,,
"Oct 24, 2025",12:15am,EUR,French Flash Manufacturing PMI,Medium,48.3,48.2,48.2
"Oct 24, 2025",12:15am,EUR,French Flash Services PMI,Medium,47.1,48.7,48.5
"Oct 24, 2025",12:30am,EUR,German Flash Manufacturing PMI,High,49.6,49.5,49.5
"Oct 24, 2025",12:30am,EUR,German Flash Services PMI,High,54.5,51.1,51.5
"Oct 24, 2025",1:00am,EUR,Flash Manufacturing PMI,Medium,50.0,49.8,49.8
"Oct 24, 2025",1:00am,EUR,Flash Services PMI,Medium,52.6,51.2,51.3
"Oct 27, 2025",2:00am,EUR,German ifo Business Climate,Medium,88.4,88.1,87.7
"Oct 29, 2025",All Day,EUR,Dutch Parliamentary Election,Medium,,,
"Oct 30, 2025",All Day,EUR,German Prelim CPI m/m,Medium,0.3%,0.2%,0.2%
"Oct 30, 2025",1:00am,EUR,Spanish Flash CPI y/y,Medium,3.1%,2.9%,3.0%
"Oct 30, 2025",2:00am,EUR,German Prelim GDP q/q,Medium,0.0%,0.0%,-0.3%
"Oct 30, 2025",6:15am,EUR,Main Refinancing Rate,High,2.15%,2.15%,2.15%
"Oct 30, 2025",6:15am,EUR,Monetary Policy Statement,High,,,
"Oct 30, 2025",6:45am,EUR,ECB Press Conference,High,,,
"Oct 31, 2025",3:00am,EUR,Core CPI Flash Estimate y/y,Medium,2.4%,2.3%,2.4%
"Oct 31, 2025",3:00am,EUR,CPI Flash Estimate y/y,Medium,2.1%,2.1%,2.2%
"Nov 3, 2025",11:40pm,EUR,ECB President Lagarde Speaks,Medium,,,
"Nov 4, 2025",2:00am,EUR,ECB President Lagarde Speaks,Medium,,,
"Nov 21, 2025",12:15am,EUR,French Flash Manufacturing PMI,Medium,47.8,49.0,48.8
"Nov 21, 2025",12:15am,EUR,French Flash Services PMI,Medium,50.8,48.4,48.0
"Nov 21, 2025",12:30am,EUR,German Flash Manufacturing PMI,High,48.4,49.8,49.6
"Nov 21, 2025",12:30am,EUR,German Flash Services PMI,High,52.7,54.0,54.6
"Nov 21, 2025",12:30am,EUR,ECB President Lagarde Speaks,Medium,,,
"Nov 22, 2025",3:00am,EUR,ECB President Lagarde Speaks,Medium,,,
"Nov 24, 2025",1:00am,EUR,German ifo Business Climate,Medium,88.1,88.6,88.4
"Nov 24, 2025",6:45am,EUR,ECB President Lagarde Speaks,Medium,,,
"Nov 26, 2025",1:00am,EUR,ECB Financial Stability Review,Medium,,,
"Nov 26, 2025",9:00am,EUR,ECB President Lagarde Speaks,Medium,,,
"Nov 27, 2025",All Day,EUR,German Prelim CPI m/m,Medium,-0.2%,-0.2%,0.3%
"Dec 2, 2025",2:00am,EUR,Core CPI Flash Estimate y/y,Medium,2.4%,2.4%,2.4%
"Dec 2, 2025",2:00am,EUR,CPI Flash Estimate y/y,Medium,2.2%,2.1%,2.1%
"Dec 3, 2025",5:30am,EUR,ECB President Lagarde Speaks,Medium,,,
